SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Area_ha
20285,43,40,3,5,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,284.186294,"4,964.09",0.4964088
20286,47,46,1,5,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,280.1877923,"4,910.60",0.4910601
20287,30,29,1,5,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,258.2209662,"3,485.86",0.3485856
20288,18,17,1,5,3,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,210.4136273,"2,401.80",0.24018
20289,30,26,4,5,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,291.3357144,"5,133.43",0.513343
20290,32,29,3,4,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,232.4554702,"3,189.38",0.318938
20291,41,39,2,6,6,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090309,243.1098042,"3,291.56",0.3291565
20292,18,18,0,5,6,10,10,1,1,3,3,1,0,0,0,0,0,0,0,0,20090309,195.019525,"1,983.22",0.1983218
20293,21,19,2,5,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,233.4075992,"3,276.34",0.3276342
20294,13,13,0,7,4,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,232.8561841,"3,362.28",0.3362281
20295,10,7,3,5,6,10,10,1,1,5,3,1,1,0,0,0,0,0,0,0,20090309,265.3310264,"4,355.76",0.4355757
20296,16,10,6,6,6,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090309,327.2826581,"6,627.13",0.6627129
20297,15,13,2,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,297.893393,"4,010.22",0.4010224
20298,17,15,2,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,262.4480557,"4,279.24",0.4279239
20299,23,18,5,5,5,10,10,1,3,4,1,1,1,2,0,0,0,0,0,0,20090311,263.1779758,"4,265.14",0.4265139
20300,26,15,11,5,5,10,10,1,3,4,1,1,0,3,0,0,0,1,0,0,20090311,269.5097298,"4,491.98",0.4491976
20301,16,15,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,247.5927733,"3,777.60",0.3777595
20302,14,11,3,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,251.6681734,"3,935.75",0.393575
20303,17,8,9,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,226.8463281,"3,199.05",0.3199046
20304,13,7,6,5,5,10,10,1,3,4,1,1,1,6,0,0,0,1,0,0,20090311,230.1255954,"3,304.52",0.3304522
20305,5,3,2,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090311,213.766515,"2,805.10",0.2805101
20306,8,4,4,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090311,232.5569708,"3,370.38",0.3370377
20307,4,3,1,5,5,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090311,219.3214763,"2,999.98",0.2999984
20308,17,12,5,5,5,10,10,1,3,5,1,1,1,1,0,0,0,1,0,0,20090311,210.1589305,"2,754.01",0.2754009
20309,24,10,14,5,5,10,10,1,3,5,1,1,0,0,0,0,0,1,0,0,20090311,198.5144797,"2,441.45",0.2441451
20310,10,8,2,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090311,239.8185751,"3,093.23",0.3093231
20311,0,0,0,5,5,20,20,1,8,1,1,2,0,0,0,0,0,0,0,0,20090311,458.6296562,"12,468.77",1.2468766
20312,0,0,0,5,5,20,20,1,8,1,1,2,0,0,0,0,0,0,0,0,20090311,475.7326307,"14,425.69",1.4425685
20313,0,0,0,5,5,15,20,1,8,1,1,2,0,0,0,0,0,0,0,0,20090311,434.2562951,"9,522.91",0.530224
20314,0,0,0,0,5,15,20,1,8,1,1,2,0,0,0,0,0,0,0,0,20090311,368.3056434,"8,100.15",0.3874879
20315,4,2,2,5,5,15,20,1,8,4,1,1,1,0,0,0,0,0,0,0,20090311,401.3633155,"8,998.77",0.5342821
20316,0,0,0,5,5,15,20,1,8,5,1,1,0,0,0,0,0,0,0,0,20090311,409.2775687,"9,677.63",0.5167865
20317,11,10,1,5,4,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090311,215.2063174,"2,359.28",0.2359281
20318,36,29,7,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,200.3689672,"2,311.72",0.2311719
20319,7,7,0,5,3,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,178.8825649,"1,738.22",0.1738223
20320,6,4,2,5,3,10,10,1,3,5,1,1,1,1,0,0,0,0,0,0,20090311,168.2381868,"1,551.24",0.1551245
20321,3,3,0,5,3,10,10,1,3,3,1,1,0,0,0,0,0,0,0,0,20090311,171.328515,"1,544.23",0.1544226
20322,10,6,4,5,3,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090311,193.9407547,"1,964.57",0.1964568
20323,11,5,6,5,4,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090311,221.9973136,"2,941.68",0.2941683
20324,24,12,12,5,4,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090311,215.8179063,"2,893.30",0.2893302
20325,22,10,12,5,4,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090311,205.5138478,"2,630.93",0.2630931
20326,33,26,7,5,5,10,10,1,1,5,1,1,0,6,0,0,0,0,0,0,20090311,257.7160629,"4,107.09",0.4107085
20327,58,53,5,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,263.1939473,"4,361.65",0.4361651
20328,42,39,3,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,254.4025272,"4,044.38",0.404438
20329,21,20,1,3,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,217.7486202,"2,795.04",0.279504
20330,17,11,6,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,235.1155433,"3,486.19",0.3486188
20331,46,42,4,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,232.0566848,"3,394.50",0.3394497
20332,34,24,10,5,5,10,10,1,1,5,1,1,0,1,0,0,0,0,0,0,20090311,240.2618389,"3,668.49",0.366849
20333,7,5,2,3,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,171.9806651,"1,580.61",0.158061
20334,16,11,5,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,224.9248762,"3,131.31",0.3131315
20335,22,22,0,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,217.0003823,"2,944.37",0.2944368
20336,25,23,2,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,228.2330684,"3,154.12",0.3154117
20337,12,10,2,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,192.6451533,"2,299.41",0.2299412
20338,30,29,1,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,233.5955668,"3,393.69",0.3393692
20339,3,3,0,3,4,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,163.42046,"1,145.48",0.1145484
20340,19,19,0,5,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,233.8225364,"3,249.73",0.3249727
20341,5,5,0,4,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,181.4461361,"1,870.03",0.1870025
20342,16,12,4,4,4,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,180.5435072,"1,539.12",0.1539123
20343,6,6,0,4,5,10,10,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,212.6447418,"2,696.68",0.2696679
20344,9,7,2,5,5,10,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20090311,278.8039603,"4,860.13",0.4860134
20345,0,0,0,5,5,10,10,1,1,4,1,1,0,0,0,0,0,0,0,0,20090312,294.8762885,"5,348.84",0.5348839
20346,5,5,0,5,5,10,10,1,1,4,1,1,0,0,0,0,0,0,0,0,20090312,292.8692016,"5,309.34",0.5309337
20347,20,18,2,5,5,10,10,1,1,4,1,1,0,0,0,0,0,0,0,0,20090312,300.9485743,"5,612.36",0.5612359
20348,22,22,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,288.2384126,"5,148.70",0.5148697
20349,18,18,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,303.1592388,"5,709.09",0.5709093
20350,4,3,1,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,298.5022302,"5,496.77",0.5496773
20351,8,8,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,286.3337544,"4,999.76",0.4999757
20352,13,13,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,292.8401889,"5,329.42",0.5329424
20353,28,28,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,327.4926868,"6,662.95",0.6662953
20354,4,4,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,283.9996483,"5,019.92",0.5019916
20355,4,4,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,259.172128,"4,057.49",0.4057493
20356,4,4,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,268.4493849,"4,458.31",0.4458314
20357,2,2,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,297.4422552,"5,660.11",0.5660115
20358,6,6,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,294.519581,"5,567.18",0.5567178
20359,33,33,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,285.0332708,"5,217.45",0.5217447
20360,33,32,1,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,320.3776259,"6,566.90",0.6566901
20361,61,60,1,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,320.2500522,"6,299.04",0.6299037
20362,33,33,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,317.0656642,"6,156.67",0.6156669
20363,13,13,0,4,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,265.6843008,"3,656.86",0.3656858
20364,4,4,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,319.3986295,"6,315.85",0.6315848
20365,16,16,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,331.1414733,"6,801.48",0.6801476
20366,12,12,0,3,3,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,275.0696353,"4,186.44",0.4186437
20367,5,5,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,251.7209763,"3,802.65",0.3802649
20368,0,0,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,295.8880341,"5,456.79",0.5456787
20369,0,0,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,299.0876115,"5,564.60",0.5564603
20370,3,3,0,5,5,10,10,1,1,4,2,1,0,0,0,0,0,1,0,0,20090312,280.974407,"4,809.79",0.4809786
20371,3,3,0,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090312,287.4132175,"4,886.18",0.4886179
20372,1,1,0,7,5,10,10,1,1,4,2,1,0,0,0,0,0,0,0,0,20090312,248.1869938,"3,832.13",0.3832127
20373,2,2,0,5,5,10,10,1,3,4,2,1,0,0,0,0,0,0,0,0,20090312,277.5099975,"4,812.34",0.4812335
20374,0,0,0,5,5,10,10,1,3,4,2,1,0,0,0,0,0,0,0,0,20090312,353.4150313,"5,753.49",0.5753493
20375,2,2,0,5,5,10,10,1,3,4,2,1,0,0,0,0,0,0,0,0,20090312,287.4112438,"5,132.68",0.5132679
20376,5,4,1,5,5,10,10,1,3,4,2,1,0,0,0,0,0,0,0,0,20090312,291.9121666,"5,275.81",0.5275815
20377,3,3,0,5,5,10,10,1,3,4,2,1,0,0,0,0,0,0,0,0,20090312,279.7661495,"4,811.72",0.4811724
20378,2,2,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,286.4581091,"5,049.76",0.5049758
20379,2,2,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,276.9394705,"4,706.39",0.4706389
20380,2,2,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,286.7756184,"5,152.27",0.5152275
20381,2,2,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,267.8379223,"4,450.27",0.4450272
20382,8,8,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,304.7973478,"5,440.88",0.5440883
20383,11,10,1,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,288.5916035,"5,181.53",0.5181525
20384,5,4,1,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,292.8186102,"5,344.37",0.534437
20385,3,3,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,270.3393282,"4,566.68",0.4566676
20386,11,11,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,270.3483319,"4,590.80",0.4590804
20387,11,11,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,254.5790324,"3,966.05",0.3966049
20388,9,9,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,278.5932392,"4,859.37",0.485937
20389,13,13,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,261.2161906,"4,231.69",0.4231685
20390,10,10,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,300.6498967,"5,543.72",0.5543718
20391,11,10,1,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,317.8856252,"6,279.81",0.6279806
20392,7,7,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,275.8614746,"4,387.70",0.4387698
20393,4,4,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,270.3079776,"4,517.91",0.4517909
20394,1,1,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,295.8851792,"5,408.06",0.5408062
20395,5,5,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,282.4117774,"4,965.09",0.496509
20396,5,5,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,283.1542529,"4,983.68",0.4983675
20397,4,4,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,288.9231799,"5,135.88",0.5135883
20398,3,3,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,275.2398931,"4,689.14",0.4689145
20399,3,3,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,274.2379447,"4,692.49",0.4692487
20400,2,2,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,258.1619847,"4,137.08",0.4137079
20401,9,8,1,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,277.1796694,"4,648.23",0.4648229
20402,6,6,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,260.369518,"4,049.97",0.4049969
20403,8,8,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,254.3463433,"3,905.57",0.3905572
20404,2,2,0,3,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,215.3953561,"2,879.91",0.2879911
20405,1,1,0,5,5,10,10,1,3,5,1,1,0,0,0,0,0,0,0,0,20090312,252.7881619,"3,914.71",0.391471
20406,2,2,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,259.4823993,"3,879.14",0.3879143
20407,4,4,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,240.7436503,"3,433.86",0.3433861
20408,2,2,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,282.6988293,"4,944.68",0.4944682
20409,4,4,0,4,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,246.9201111,"3,726.71",0.3726705
20410,10,9,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,266.0164887,"4,354.13",0.4354126
20411,19,19,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,247.0747507,"3,730.86",0.3730858
20412,22,21,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,246.18642,"3,709.87",0.3709871
20413,14,14,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,273.0625912,"4,316.52",0.4316521
20414,9,9,0,4,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,218.2317491,"2,966.72",0.2966719
20415,8,8,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,246.9993929,"3,847.70",0.3847701
20416,9,9,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,265.270974,"4,295.86",0.4295858
20417,5,5,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,272.6940281,"4,594.03",0.459403
20418,6,6,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,272.621072,"4,621.16",0.4621162
20419,0,0,0,4,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,256.707343,"4,054.09",0.4054087
20420,5,5,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,250.0904009,"3,725.54",0.3725545
20421,5,5,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,262.5500731,"4,181.56",0.4181561
20422,5,5,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,272.0076894,"4,518.48",0.4518478
20423,7,7,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,290.5116048,"5,107.45",0.5107455
20424,0,0,0,3,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,217.8217586,"2,738.59",0.273859
20425,4,4,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,261.803066,"4,264.22",0.4264216
20426,14,14,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,272.0518487,"4,536.56",0.4536563
20427,1,1,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,252.3435183,"3,914.59",0.3914594
20428,4,4,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,263.7928093,"4,335.43",0.4335432
20429,1,1,0,3,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,164.3317646,"1,427.23",0.1427232
20430,1,1,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,282.4396244,"4,836.76",0.4836763
20431,8,8,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,289.4220548,"5,226.76",0.5226755
20432,10,10,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,290.3720428,"5,231.68",0.5231683
20433,7,7,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,278.7838592,"4,798.96",0.4798962
20434,1,0,1,4,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,215.1195318,"2,718.60",0.2718595
20435,7,7,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,233.890305,"3,436.27",0.3436269
20436,2,1,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,252.1477436,"3,804.00",0.3804001
20437,1,1,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,273.7497997,"4,747.47",0.4747472
20438,3,3,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,286.0115433,"5,256.78",0.5256776
20439,2,2,0,2,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,239.8940121,"2,993.84",0.299384
20440,5,5,0,5,3,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,263.4694368,"3,937.82",0.3937824
20441,3,3,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,288.6408056,"4,495.29",0.4495286
20442,3,3,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,298.3136429,"5,595.51",0.5595514
20443,12,12,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,279.2556951,"4,788.09",0.4788087
20444,0,0,0,2,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,184.7972353,"1,636.77",0.1636769
20445,9,9,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,267.8879008,"4,433.30",0.4433303
20446,14,14,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,269.4144195,"4,561.86",0.4561858
20447,7,7,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,294.0393448,"5,353.47",0.5353472
20448,2,2,0,5,2,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,196.9863975,"1,659.39",0.1659388
20449,6,5,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,260.3039245,"4,184.42",0.4184419
20450,8,7,1,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,246.0602091,"3,742.01",0.3742012
20451,8,8,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,251.097835,"3,895.63",0.3895632
20452,17,17,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,258.2605899,"4,110.44",0.4110439
20453,0,0,0,2,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,187.0580335,"1,804.44",0.1804439
20454,5,5,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,241.7151604,"3,535.83",0.3535829
20455,4,4,0,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,272.3518008,"4,084.91",0.4084906
20456,5,2,3,5,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,262.0363572,"4,339.25",0.4339251
20457,7,2,5,5,5,10,10,1,3,4,1,1,0,0,0,0,0,1,0,0,20090312,315.6790691,"6,042.53",0.6042532
20458,7,3,4,5,5,10,10,1,3,4,1,1,1,0,0,0,0,1,0,0,20090312,225.8843664,"3,149.53",0.3149531
20459,16,8,8,5,5,10,10,1,3,4,1,1,0,1,0,0,0,0,0,0,20090312,214.0757542,"2,851.18",0.2851177
20460,35,14,21,5,5,10,10,1,3,4,1,1,0,6,0,0,0,0,0,0,20090312,262.7274041,"4,245.80",0.42458
20461,9,6,3,7,5,10,10,1,3,4,1,1,0,0,0,0,0,0,0,0,20090312,297.5925722,"5,745.10",0.5745103
20462,6,5,1,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,223.2419434,"2,949.23",0.2949233
20463,9,6,3,5,5,10,10,1,1,5,2,1,1,2,0,0,0,0,0,0,20090316,225.9584395,"2,996.13",0.2996133
20464,6,5,1,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,216.7347338,"2,788.53",0.2788533
20465,11,9,2,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,218.010152,"2,795.39",0.2795393
20466,10,9,1,2,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,155.6298673,"1,314.85",0.1314849
20467,43,42,1,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,247.5852182,"3,802.50",0.38025
20468,18,18,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,264.8587311,"4,369.15",0.436915
20469,27,24,3,5,5,10,10,1,1,5,2,1,1,2,0,0,0,0,0,0,20090316,262.0677497,"4,212.18",0.4212178
20470,7,7,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,279.4799259,"4,750.85",0.4750852
20471,5,5,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,304.2428532,"3,355.34",0.3355336
20472,3,3,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,190.298456,"1,990.30",0.1990297
20473,12,12,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,162.3669169,877.4246739,0.0877425
20474,10,10,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,268.8954039,"4,488.60",0.4488597
20475,6,5,1,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,310.6522543,"5,959.02",0.5959021
20476,0,0,0,5,5,10,10,1,2,5,2,1,0,0,0,0,0,0,0,0,20090316,299.2379198,"5,477.09",0.5477092
20477,5,4,1,5,5,10,10,1,2,5,2,1,0,0,0,0,0,0,0,0,20090316,301.634366,"5,648.44",0.5648442
20478,6,6,0,5,5,10,10,1,2,5,2,1,0,0,0,0,0,0,0,0,20090316,291.2496002,"5,285.96",0.5285965
20479,12,12,0,5,5,10,10,1,2,5,2,1,0,0,0,0,0,0,0,0,20090316,287.3848586,"5,050.98",0.5050977
20480,6,6,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,1,0,20090316,286.6023394,"5,014.12",0.5014125
20481,1,1,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,301.9744515,"5,634.76",0.5634762
20482,11,8,3,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,297.7035347,"5,478.20",0.5478202
20483,17,15,2,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,326.2762542,"6,579.31",0.6579311
20484,15,14,1,5,5,10,10,1,1,4,3,1,0,0,0,0,0,0,0,0,20090316,336.3224938,"6,980.57",0.6980572
20485,16,16,0,6,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,330.7324394,"6,432.04",0.6432037
20486,8,8,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,305.4261731,"5,511.41",0.5511413
20487,14,13,1,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,278.7254934,"4,784.40",0.4784395
20488,6,6,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,287.8135092,"5,142.30",0.51423
20489,6,6,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,325.4730689,"6,755.40",0.6755399
20490,3,3,0,5,5,10,10,1,1,5,2,1,0,0,0,0,0,0,0,0,20090316,325.9586311,"6,596.99",0.6596986
20491,2,2,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,307.4030483,"5,900.07",0.5900071
20492,7,7,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,321.6434426,"6,404.08",0.6404082
20493,10,10,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,327.8459903,"6,702.77",0.6702767
20494,7,7,0,5,5,10,10,1,1,5,3,1,0,0,0,0,0,0,0,0,20090316,342.279419,"7,154.28",0.7154281
