GIS_id;SUID;SU_Count;SU_ModCount;AncientCount;SU_Row;SU_Line;SU_RInt;SU_Lint;SU_LU;SU_AgrCond;;SU_Vis;SU_Pass;Strategy;SU_Sample;SU_Diag;SU_AC;SU_HM;SU_Daub;SU_Lithic;SU_Date;Shape_Length;Shape_Area;Team;Notes;GIS_id,SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Team,Notes
3118;10080;1;1;0;5;3;15;15;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;247,2751411;3393,954867;A;;3118,10080,1,1,0,5,3,15,15,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,247.2751411,3393.954867,A,
3119;10081;3;3;0;6;3;10;10;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;258,4643945;3740,371212;A;;3119,10081,3,3,0,6,3,10,10,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,258.4643945,3740.371212,A,
3120;10082;4;4;0;5;3;15;15;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;265,0418542;4324,065535;A;;3120,10082,4,4,0,5,3,15,15,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,265.0418542,4324.065535,A,
3121;10083;2;2;0;2;3;10;10;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;213,7546753;2389,648511;A;;3121,10083,2,2,0,2,3,10,10,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,213.7546753,2389.648511,A,
3122;10084;5;5;0;6;3;10;10;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;251,418429;3456,033607;A;;3122,10084,5,5,0,6,3,10,10,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,251.418429,3456.033607,A,
3123;10085;3;3;0;3;3;10;10;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;204,724672;2446,976286;A;;3123,10085,3,3,0,3,3,10,10,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,204.724672,2446.976286,A,
2973;10086;4;4;0;5;3;15;15;3 - fallow;NA;;0-20%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090307;207,1352128;2276,431094;A;;2973,10086,4,4,0,5,3,15,15,3 - fallow,NA,,0-20%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090307,207.1352128,2276.431094,A,
3124;10087;2;2;0;2;3;15;15;2 - perennial agriculture;1 - ploughed;;0-20%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;142,4942175;1254,85412;A;;3124,10087,2,2,0,2,3,15,15,2 - perennial agriculture,1 - ploughed,,0-20%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,142.4942175,1254.85412,A,
3125;10088;5;5;0;3;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;186,1628133;1959,02279;A;;3125,10088,5,5,0,3,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,186.1628133,1959.02279,A,
3160;10089;28;28;0;5;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;276,1151164;3816,379097;A;;3160,10089,28,28,0,5,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,276.1151164,3816.379097,A,
3127;10090;4;4;0;5;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;213,5645588;2698,186176;A;;3127,10090,4,4,0,5,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,213.5645588,2698.186176,A,
3128;10091;6;6;0;2;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;129,1164533;1007,135496;A;;3128,10091,6,6,0,2,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,129.1164533,1007.135496,A,
3129;10092;42;42;0;5;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;201,0604373;2501,287007;A;;3129,10092,42,42,0,5,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,201.0604373,2501.287007,A,
3130;10093;11;11;0;3;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;155,0131747;1478,762724;A;;3130,10093,11,11,0,3,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,155.0131747,1478.762724,A,
3131;10094;11;11;0;5;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;241,5162031;3631,332708;A;;3131,10094,11,11,0,5,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,241.5162031,3631.332708,A,
3132;10095;2;2;0;2;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;155,1103011;1273,744069;A;;3132,10095,2,2,0,2,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,155.1103011,1273.744069,A,
3133;10096;11;11;0;5;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;182,4658796;2066,166399;A;;3133,10096,11,11,0,5,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,182.4658796,2066.166399,A,
3134;10097;22;22;0;3;5;10;10;2 - perennial agriculture;1 - ploughed;;80-100%;3 - difficult;1 - intensive;0 - No;0;No;No;No;No;20090308;160,0139711;1582,252704;A;;3134,10097,22,22,0,3,5,10,10,2 - perennial agriculture,1 - ploughed,,80-100%,3 - difficult,1 - intensive,0 - No,0,No,No,No,No,20090308,160.0139711,1582.252704,A,
3135;10098;12;12;0;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;247,7175581;3757,181724;A;;3135,10098,12,12,0,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,247.7175581,3757.181724,A,
3136;10099;18;18;0;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;258,225495;4134,831151;A;;3136,10099,18,18,0,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,258.225495,4134.831151,A,
3137;10100;33;33;0;5;5;15;15;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;347,5695502;7525,215439;A;;3137,10100,33,33,0,5,5,15,15,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,347.5695502,7525.215439,A,
3138;10101;15;15;0;5;5;15;15;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;336,2518615;7052,993041;A;;3138,10101,15,15,0,5,5,15,15,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,336.2518615,7052.993041,A,
3139;10102;9;0;9;5;5;15;15;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;341,3536539;7280,093062;A;;3139,10102,9,0,9,5,5,15,15,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,341.3536539,7280.093062,A,
3140;10103;5;0;5;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;347,6767636;7460,777758;A;;3140,10103,5,0,5,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,347.6767636,7460.777758,A,
3141;10104;218;0;218;5;5;5;5;3 - fallow;NA;;20-40%;1 - easy;0 - urban;0 - No;15;No;No;No;No;20090308;127,0713622;876,2294775;A;;3141,10104,218,0,218,5,5,5,5,3 - fallow,NA,,20-40%,1 - easy,0 - urban,0 - No,15,No,No,No,No,20090308,127.0713622,876.2294775,A,
3142;10105;117;0;117;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;121,6803399;918,1328321;A;The field notes indicated a pasture or a fallow looking surface.;3142,10105,117,0,117,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,121.6803399,918.1328321,A,The field notes indicated a pasture or a fallow looking surface.
3143;10106;190;0;190;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;5;No;No;No;No;20090308;109,1812501;732,632534;A;The field notes indicated a pasture or a fallow looking surface.;3143,10106,190,0,190,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,5,No,No,No,No,20090308,109.1812501,732.632534,A,The field notes indicated a pasture or a fallow looking surface.
3144;10107;167;0;167;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;107,1350907;661,4974121;A;The field notes indicated a pasture or a fallow looking surface.;3144,10107,167,0,167,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,107.1350907,661.4974121,A,The field notes indicated a pasture or a fallow looking surface.
3145;10108;175;0;175;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;0;No;No;No;Yes;20090308;91,48733111;496,7768704;A;The field notes indicated a pasture or a fallow looking surface.;3145,10108,175,0,175,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,0,No,No,No,Yes,20090308,91.48733111,496.7768704,A,The field notes indicated a pasture or a fallow looking surface.
3146;10109;176;0;176;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;1 - Yes;2;No;No;No;No;20090308;90,5684793;472,587709;A;The field notes indicated a pasture or a fallow looking surface.;3146,10109,176,0,176,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,1 - Yes,2,No,No,No,No,20090308,90.5684793,472.587709,A,The field notes indicated a pasture or a fallow looking surface.
3147;10110;231;1;230;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;3;No;No;No;No;20090308;88,1417662;436,2755343;A;The field notes indicated a pasture or a fallow looking surface.;3147,10110,231,1,230,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,3,No,No,No,No,20090308,88.1417662,436.2755343,A,The field notes indicated a pasture or a fallow looking surface.
3148;10111;196;0;196;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;1;No;No;No;No;20090308;99,66010471;615,0859102;A;The field notes indicated a pasture or a fallow looking surface.;3148,10111,196,0,196,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,1,No,No,No,No,20090308,99.66010471,615.0859102,A,The field notes indicated a pasture or a fallow looking surface.
3159;10112;199;1;198;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;4;No;No;No;No;20090308;84,3166203;351,1475017;A;The field notes indicated a pasture or a fallow looking surface.;3159,10112,199,1,198,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,4,No,No,No,No,20090308,84.3166203,351.1475017,A,The field notes indicated a pasture or a fallow looking surface.
3149;10113;86;0;86;5;5;5;5;4 - pasture;NA;;20-40%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;103,7426499;651,4080717;A;The field notes indicated a pasture or a fallow looking surface.;3149,10113,86,0,86,5,5,5,5,4 - pasture,NA,,20-40%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,103.7426499,651.4080717,A,The field notes indicated a pasture or a fallow looking surface.
3150;10114;92;0;92;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;1;No;No;No;No;20090308;124,030565;929,2673903;A;The field notes indicated a pasture or a fallow looking surface.;3150,10114,92,0,92,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,1,No,No,No,No,20090308,124.030565,929.2673903,A,The field notes indicated a pasture or a fallow looking surface.
3151;10115;20;0;20;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;2;No;No;No;No;20090308;114,228872;761,0172565;A;The field notes indicated a pasture or a fallow looking surface.;3151,10115,20,0,20,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,2,No,No,No,No,20090308,114.228872,761.0172565,A,The field notes indicated a pasture or a fallow looking surface.
3152;10116;13;0;13;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;121,6904665;874,4360516;A;The field notes indicated a pasture or a fallow looking surface.;3152,10116,13,0,13,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,121.6904665,874.4360516,A,The field notes indicated a pasture or a fallow looking surface.
3153;10117;10;0;10;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;116,155048;777,8570488;A;The field notes indicated a pasture or a fallow looking surface.;3153,10117,10,0,10,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,116.155048,777.8570488,A,The field notes indicated a pasture or a fallow looking surface.
3154;10118;14;0;14;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;116,4543308;787,8048554;A;The field notes indicated a pasture or a fallow looking surface.;3154,10118,14,0,14,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,116.4543308,787.8048554,A,The field notes indicated a pasture or a fallow looking surface.
3155;10119;13;0;13;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;Yes;20090308;104,0036884;663,970929;A;The field notes indicated a pasture or a fallow looking surface.;3155,10119,13,0,13,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,Yes,20090308,104.0036884,663.970929,A,The field notes indicated a pasture or a fallow looking surface.
3156;10120;6;0;6;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;1 - Yes;0;No;No;No;No;20090308;128,6442728;1015,742873;A;The field notes indicated a pasture or a fallow looking surface.;3156,10120,6,0,6,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,1 - Yes,0,No,No,No,No,20090308,128.6442728,1015.742873,A,The field notes indicated a pasture or a fallow looking surface.
3157;10121;45;0;45;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;127,9137956;1012,876545;A;The field notes indicated a pasture or a fallow looking surface.;3157,10121,45,0,45,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,127.9137956,1012.876545,A,The field notes indicated a pasture or a fallow looking surface.
3158;10122;38;0;38;5;5;5;5;4 - pasture;NA;;0-20%;1 - easy;0 - urban;0 - No;0;No;No;No;No;20090308;133,1375258;1071,940345;A;The field notes indicated a pasture or a fallow looking surface.;3158,10122,38,0,38,5,5,5,5,4 - pasture,NA,,0-20%,1 - easy,0 - urban,0 - No,0,No,No,No,No,20090308,133.1375258,1071.940345,A,The field notes indicated a pasture or a fallow looking surface.
2972;10123;7;7;0;5;5;10;10;1 - annual agriculture;1 - ploughed;;80-100%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090308;0;0;A;;2972,10123,7,7,0,5,5,10,10,1 - annual agriculture,1 - ploughed,,80-100%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090308,0,0,A,
2974;10124;40;18;22;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;13;No;No;No;No;20090309;211,216785;2718,087895;A;;2974,10124,40,18,22,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,13,No,No,No,No,20090309,211.216785,2718.087895,A,
2975;10125;16;13;3;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;5;No;No;No;No;20090309;218,5062141;2835,760745;A;;2975,10125,16,13,3,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,5,No,No,No,No,20090309,218.5062141,2835.760745,A,
2976;10126;33;19;14;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;2;No;No;No;No;20090309;208,7461363;2584,780412;A;;2976,10126,33,19,14,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,2,No,No,No,No,20090309,208.7461363,2584.780412,A,
2977;10127;45;23;22;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;3;No;No;No;No;20090309;240,8673779;3529,499771;A;;2977,10127,45,23,22,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,3,No,No,No,No,20090309,240.8673779,3529.499771,A,
2978;10128;23;15;8;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;1;No;No;No;No;20090309;225,6320549;3171,695482;A;;2978,10128,23,15,8,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,1,No,No,No,No,20090309,225.6320549,3171.695482,A,
2979;10129;13;3;10;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;205,7535836;2620,204432;A;;2979,10129,13,3,10,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,205.7535836,2620.204432,A,
2980;10130;15;9;6;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;221,8313648;2939,989239;A;;2980,10130,15,9,6,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,221.8313648,2939.989239,A,
2981;10131;17;14;3;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;207,5341743;2607,206394;A;;2981,10131,17,14,3,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,207.5341743,2607.206394,A,
2982;10132;6;6;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;211,3721547;2766,455005;A;;2982,10132,6,6,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,211.3721547,2766.455005,A,
2983;10133;5;3;2;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;202,4117804;2556,360714;A;;2983,10133,5,3,2,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,202.4117804,2556.360714,A,
2984;10134;4;3;1;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;214,8124353;2861,917635;A;;2984,10134,4,3,1,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,214.8124353,2861.917635,A,
2985;10135;13;12;1;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;238,1571956;3522,416462;A;;2985,10135,13,12,1,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,238.1571956,3522.416462,A,
2986;10136;8;8;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;235,7793465;3446,217165;A;;2986,10136,8,8,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,235.7793465,3446.217165,A,
2987;10137;12;9;3;6;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;321,8930546;6141,835504;A;;2987,10137,12,9,3,6,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,321.8930546,6141.835504,A,
2988;10138;3;3;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;325,2596941;6539,672683;A;;2988,10138,3,3,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,325.2596941,6539.672683,A,
2989;10139;7;7;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;247,2196558;3710,36954;A;;2989,10139,7,7,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,247.2196558,3710.36954,A,
2990;10140;12;10;2;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;244,6143897;3705,289968;A;;2990,10140,12,10,2,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,244.6143897,3705.289968,A,
2991;10141;6;6;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;255,2641796;4009,947911;A;;2991,10141,6,6,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,255.2641796,4009.947911,A,
2992;10142;19;15;4;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;239,6085121;3525,811963;A;;2992,10142,19,15,4,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,239.6085121,3525.811963,A,
2993;10143;18;18;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;255,9824601;4080,40231;A;;2993,10143,18,18,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,255.9824601,4080.40231,A,
2994;10144;35;33;2;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;248,8801073;3842,039186;A;;2994,10144,35,33,2,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,248.8801073,3842.039186,A,
2995;10145;21;16;5;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;252,9036282;3977,299657;A;;2995,10145,21,16,5,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,252.9036282,3977.299657,A,
2996;10146;54;43;11;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;263,9430588;4266,904336;A;;2996,10146,54,43,11,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,263.9430588,4266.904336,A,
2997;10147;56;38;18;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;253,8359374;3926,739056;A;;2997,10147,56,38,18,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,253.8359374,3926.739056,A,
2998;10148;49;42;7;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;252,2112406;3827,877115;A;;2998,10148,49,42,7,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,252.2112406,3827.877115,A,
2999;10149;53;40;13;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;241,9255988;3608,143022;A;;2999,10149,53,40,13,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,241.9255988,3608.143022,A,
3000;10150;143;113;30;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;6;No;No;No;No;20090309;226,8018398;3193,115736;A;;3000,10150,143,113,30,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,6,No,No,No,No,20090309,226.8018398,3193.115736,A,
3001;10151;43;37;6;3;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;191,3919934;2164,205481;A;;3001,10151,43,37,6,3,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,191.3919934,2164.205481,A,
3002;10152;0;0;0;5;5;10;10;3 - fallow;NA;;60-80%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;243,2647386;1753,154403;A;;3002,10152,0,0,0,5,5,10,10,3 - fallow,NA,,60-80%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,243.2647386,1753.154403,A,
3003;10153;3;2;1;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;201,3940334;2415,661236;A;;3003,10153,3,2,1,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,201.3940334,2415.661236,A,
3004;10154;9;7;2;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;195,3975058;2337,590275;A;;3004,10154,9,7,2,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,195.3975058,2337.590275,A,
3005;10155;5;5;0;5;5;10;10;3 - fallow;NA;;40-60%;1 - easy;1 - intensive;0 - No;0;No;No;No;No;20090309;216,2247065;2847,850161;A;;3005,10155,5,5,0,5,5,10,10,3 - fallow,NA,,40-60%,1 - easy,1 - intensive,0 - No,0,No,No,No,No,20090309,216.2247065,2847.850161,A,
