SUID,SU_Count,SU_ModCoun,AncientCou,SU_Row,SU_Line,SU_RInt,SU_LInt,SU_LU,SU_AgrCond,SU_Pass,SU_Vis,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_Daub,SU_HM,SU_Lithic,SU_Date,Shape_Leng,Shape_Area,Area_ha
60978,12,9,3,4,4,15,15,1,6,2,5,1,0,0,0,0,1,0,0,0,20091105,247.6871868,"3,727.94",0.372794
60979,18,12,6,5,4,15,15,1,6,2,5,1,0,0,0,0,0,0,0,0,20091105,236.4705552,"3,150.66",0.315066
60980,14,11,3,4,4,15,15,1,6,2,5,1,0,0,4,0,0,0,0,0,20091105,302.0036415,"5,469.41",0.546941
60981,0,0,0,5,4,20,21,4,0,2,1,2,0,0,0,0,0,0,0,0,20091105,391.0129214,"9,458.64",0.945864
60982,0,0,0,5,4,20,21,4,0,2,1,2,0,0,0,0,0,0,0,0,20091105,447.5645387,"12,245.98",1.2246
60983,5,4,1,5,4,20,21,4,0,2,1,2,0,0,0,0,0,0,0,0,20091105,436.6993671,"11,790.72",1.17907
60984,1,0,1,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,429.2632356,"11,453.60",1.14536
60985,2,0,2,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,494.8335673,"14,097.46",1.40975
60986,0,0,0,3,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,361.7673926,"7,197.47",0.719747
60987,7,0,7,5,4,15,15,3,0,2,3,1,0,0,0,0,0,0,0,0,20091105,244.1481844,"3,594.78",0.359478
60988,20,10,10,5,4,15,15,3,0,2,3,1,0,0,0,0,0,0,0,0,20091105,277.2990204,"4,423.99",0.442399
60989,126,2,124,5,4,15,15,3,0,2,3,1,1,8,5,0,1,0,1,0,20091105,263.0451161,"4,103.81",0.410381
60990,167,3,164,5,4,15,15,3,0,2,3,1,0,10,0,0,1,0,0,0,20091105,279.5910538,"4,673.40",0.46734
60991,432,0,432,5,4,15,15,3,0,2,3,1,1,17,2,0,0,0,1,0,20091105,257.8402908,"4,044.75",0.404475
60992,176,0,176,5,4,15,15,3,0,2,3,1,1,4,3,0,0,0,1,0,20091105,266.0315746,"4,311.11",0.431111
60993,277,0,277,5,4,15,15,3,0,2,3,1,1,8,4,0,0,0,1,0,20091105,299.3656856,"5,461.38",0.546138
60994,120,0,120,4,4,15,15,3,0,2,3,1,1,5,0,0,0,0,0,0,20091105,296.4735714,"5,409.78",0.540978
60995,31,0,31,5,4,15,15,3,0,2,3,1,0,0,0,0,0,0,0,0,20091105,308.8626486,"5,570.53",0.557053
60996,174,0,174,6,4,15,15,3,0,2,3,1,1,7,0,0,1,0,0,0,20091105,332.9810861,"6,647.20",0.66472
60997,81,0,81,5,4,15,15,3,0,2,3,1,1,5,0,0,0,0,1,0,20091105,331.2359589,"6,787.07",0.678707
60998,83,0,83,5,4,15,15,3,0,2,3,1,0,0,0,0,0,0,0,0,20091105,331.0613562,"6,688.05",0.668805
60999,49,0,49,5,4,15,15,3,0,2,2,1,1,3,3,0,1,0,0,0,20091105,308.731745,"5,838.31",0.583831
61000,123,0,123,5,4,15,15,3,0,2,2,1,1,8,4,0,1,0,1,0,20091105,291.6421259,"5,244.69",0.524469
61001,166,0,166,5,4,15,15,3,0,2,2,1,1,11,0,0,1,0,1,0,20091105,289.1830295,"5,176.60",0.51766
61002,39,0,39,5,4,15,15,3,0,2,2,1,1,2,5,0,0,0,0,0,20091105,278.7646102,"4,814.95",0.481495
61003,9,0,9,5,4,15,15,1,2,2,5,1,0,0,0,0,0,0,0,0,20091105,275.9903151,"4,651.03",0.465103
61004,3,1,2,5,4,15,15,1,2,2,5,1,0,0,0,0,0,0,0,0,20091105,280.3772777,"4,789.81",0.478981
61005,26,0,26,5,4,15,15,1,2,2,1,1,1,6,0,0,1,0,0,0,20091105,317.9264326,"6,160.91",0.616091
61006,97,0,97,5,4,15,15,1,2,2,1,1,1,9,3,0,0,0,0,1,20091105,293.86957,"5,361.19",0.536119
61007,124,0,124,5,4,15,15,3,0,2,1,1,0,0,0,0,1,0,0,0,20091105,307.5686796,"5,814.51",0.581451
61008,45,0,45,5,4,15,15,3,0,2,1,1,0,9,0,0,1,0,1,0,20091105,286.3084283,"5,099.59",0.509959
61009,23,0,23,5,4,15,15,3,0,2,1,1,0,0,0,0,0,0,0,0,20091105,307.6858265,"5,851.68",0.585168
61010,11,0,11,5,4,15,15,3,0,2,1,1,0,0,0,0,0,0,0,0,20091105,303.5961358,"5,697.25",0.569725
61011,5,0,5,5,4,15,15,3,0,2,1,1,0,0,0,0,0,0,0,0,20091105,358.1016718,"7,929.29",0.792929
61012,5,0,5,5,4,15,15,3,0,2,1,1,0,0,0,0,0,0,0,0,20091105,341.898409,"7,165.04",0.716504
61013,85,0,85,6,4,15,15,3,0,2,1,1,0,5,4,0,1,0,0,0,20091105,339.706198,"7,102.94",0.710294
61014,7,0,7,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,477.0948447,"14,129.88",1.41299
61015,1,0,1,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,439.9707302,"11,976.36",1.19764
61016,1,0,1,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,416.9777868,"10,658.91",1.06589
61017,1,0,1,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,447.6662336,"11,430.80",1.14308
61018,0,0,0,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,429.2766036,"11,287.44",1.12874
61019,2,1,1,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,424.7286486,"10,991.07",1.09911
61020,0,0,0,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,414.825074,"10,629.09",1.06291
61021,0,0,0,5,4,20,21,3,0,2,1,2,0,0,0,0,0,0,0,0,20091105,363.1197999,"8,200.88",0.820088
61022,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,462.9520356,"13,370.85",1.33709
61023,1,1,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,461.2853159,"13,294.54",1.32945
61024,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,467.6427649,"13,637.46",1.36375
61025,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,472.8380539,"13,877.26",1.38773
61026,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,480.0565732,"14,400.09",1.44001
61027,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,468.2845488,"13,657.62",1.36576
61028,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,475.6162729,"14,135.72",1.41357
61029,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,403.7783868,"9,818.67",0.981867
61030,1,0,1,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,460.9424959,"13,136.15",1.31361
61031,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,466.8811182,"13,601.24",1.36012
61032,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,452.7012901,"12,800.99",1.2801
61033,0,0,0,7,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,449.8829023,"11,614.20",1.16142
61034,0,0,0,5,2,20,20,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,361.1779856,"6,509.62",0.650962
61035,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,482.8047718,"12,630.51",1.26305
61036,1,1,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,468.159469,"13,658.43",1.36584
61037,0,0,0,6,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,485.0591681,"14,632.25",1.46322
61038,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,396.5505239,"9,805.03",0.980503
61039,1,0,1,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,453.5459448,"12,807.25",1.28072
61040,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,447.5664207,"12,479.38",1.24794
61041,1,1,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,465.0331079,"12,817.91",1.28179
61042,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,467.6517161,"13,224.11",1.32241
61043,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,452.9982373,"12,580.04",1.258
61044,0,0,0,2,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,301.2832352,"3,703.39",0.370339
61045,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,394.3147273,"9,635.92",0.963592
61046,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,448.1366586,"12,289.31",1.22893
61047,0,0,0,3,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,410.5610451,"9,329.25",0.932925
61048,0,0,0,5,5,20,20,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,374.8380207,"8,459.65",0.845965
61049,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,412.4522861,"10,477.59",1.04776
61050,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,407.2838276,"10,230.74",1.02307
61051,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,437.5192896,"11,941.17",1.19412
61052,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,442.9410003,"12,056.82",1.20568
61053,0,0,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,468.8753727,"13,678.78",1.36788
61054,1,1,0,5,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,453.3144454,"12,785.42",1.27854
61055,0,0,0,3,5,20,22,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,362.0055925,"7,746.09",0.774609
61056,27,0,27,5,5,20,20,1,7,1,1,2,1,1,5,2,0,1,1,0,20091106,418.4652224,"10,606.45",1.06065
61057,2,0,2,4,5,20,20,1,7,1,1,2,0,0,5,2,0,0,0,0,20091106,388.3840378,"9,402.80",0.94028
61058,1,0,1,5,3,20,20,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,335.7947122,"6,888.72",0.688872
61059,0,0,0,5,3,20,20,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,350.4469666,"4,431.13",0.443113
61064,0,0,0,5,3,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,365.2045731,"7,247.54",0.724754
61065,35,0,35,4,3,25,25,1,7,1,1,2,1,2,3,0,0,0,1,0,20091106,380.0527012,"8,501.12",0.850112
61066,45,0,45,4,3,25,25,1,7,1,1,2,0,0,3,0,0,0,1,0,20091106,359.9591469,"7,897.29",0.789729
61067,9,0,9,4,3,25,25,1,7,1,1,2,1,1,0,0,0,0,0,0,20091106,348.241162,"7,528.46",0.752846
61068,1,0,1,5,3,25,25,1,7,1,1,2,0,0,0,0,0,0,0,0,20091106,349.7049196,"7,625.87",0.762587
61069,1,0,1,4,3,15,15,1,7,1,1,1,0,0,0,0,0,0,0,0,20091106,283.4630677,"4,638.82",0.463882
61070,2,0,2,5,3,15,15,1,7,1,1,1,0,0,0,0,0,0,0,0,20091106,276.8124667,"4,576.35",0.457635
61071,27,0,27,5,3,15,15,1,7,1,1,1,1,5,5,0,0,0,0,0,20091106,280.5190873,"4,808.70",0.48087
61072,45,0,45,5,3,15,15,1,1,3,5,1,1,5,4,0,0,0,0,0,20091106,273.308882,"4,430.50",0.44305
61073,26,0,26,4,3,15,15,1,1,3,5,1,0,0,0,0,0,0,0,0,20091106,247.7380507,"3,530.29",0.353029
61080,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,256.5703682,"4,062.56",0.406256
61081,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,269.6162591,"4,514.73",0.451472
61082,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,1,0,20091107,274.4116811,"4,606.21",0.460621
61083,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,294.4104283,"5,177.11",0.517711
61084,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,293.6429864,"5,291.29",0.529129
61085,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,306.7382933,"5,698.31",0.569831
61086,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,310.2122801,"5,781.70",0.57817
61087,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,324.4776856,"6,470.53",0.647053
61088,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,318.7812043,"5,987.75",0.598775
61089,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,297.9847843,"5,296.09",0.529609
61090,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,296.2262368,"5,388.62",0.538862
61091,0,0,0,5,3,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,307.4139855,"5,806.73",0.580673
61092,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,318.9694521,"6,229.45",0.622945
61093,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,313.5050344,"6,042.14",0.604214
61094,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,286.2556109,"5,073.10",0.50731
61095,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,1,0,0,20091107,293.2938824,"5,315.49",0.531549
61096,0,0,0,4,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,277.2864987,"4,728.21",0.472821
61097,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,291.8137837,"5,264.42",0.526442
61098,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,296.0351366,"5,425.41",0.542541
61099,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,302.6981756,"5,695.01",0.569501
61100,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,302.8165129,"5,716.41",0.571641
61101,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,309.1880412,"5,926.19",0.592619
61102,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,306.8694874,"5,839.42",0.583942
61103,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,310.0826107,"5,948.33",0.594833
61104,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,303.4164796,"5,678.12",0.567812
61105,2,2,0,7,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,360.8086725,"7,711.08",0.771108
61106,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,335.8664755,"6,976.01",0.697601
61107,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,317.4165477,"6,185.26",0.618526
61108,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,318.4398082,"6,167.14",0.616714
61109,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,311.7263995,"6,045.76",0.604576
61110,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,326.1785898,"6,533.83",0.653383
61111,2,2,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,318.5354888,"6,259.35",0.625935
61112,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,301.5603937,"5,613.56",0.561356
61113,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,320.6845031,"6,258.40",0.62584
61114,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,277.6078883,"4,665.98",0.466598
61115,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,325.6828329,"6,327.51",0.632751
61116,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,330.5058607,"6,732.60",0.67326
61117,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,332.0696234,"6,832.14",0.683214
61118,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,324.4670434,"6,526.35",0.652635
61119,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,335.7784782,"6,988.85",0.698885
61120,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,345.4781722,"7,455.08",0.745508
61121,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,340.1836368,"7,211.33",0.721133
61122,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,312.7902718,"6,106.58",0.610658
61123,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,306.265554,"5,827.42",0.582742
61124,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,332.0982347,"6,462.57",0.646257
61125,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,322.3773748,"6,426.02",0.642602
61126,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,321.6575861,"6,393.91",0.639391
61127,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,346.6376578,"7,334.11",0.733411
61128,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,315.0142219,"6,142.24",0.614224
61129,2,2,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,313.6146193,"5,965.72",0.596572
61130,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,320.2990285,"6,279.73",0.627973
61131,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,324.4034371,"6,539.94",0.653994
61132,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,212.0366271,"2,463.69",0.246369
61133,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,256.2001368,"4,045.26",0.404526
61134,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,282.3080772,"4,924.34",0.492434
61135,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,314.976096,"6,054.71",0.605471
61136,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,310.3716522,"5,889.88",0.588988
61137,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,316.5174353,"6,066.52",0.606652
61138,5,2,3,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,307.7819609,"5,714.10",0.57141
61139,2,1,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,1,0,0,20091107,293.3336017,"5,202.55",0.520255
61140,4,3,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,293.5733029,"5,176.48",0.517648
61141,2,0,2,5,4,15,15,1,3,1,5,1,1,1,0,0,0,0,0,0,20091107,258.2160986,"4,023.92",0.402392
61142,2,1,1,5,4,15,15,1,3,1,5,1,1,1,3,3,0,0,0,0,20091107,319.1421971,"6,103.74",0.610374
61143,7,4,3,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,301.1185442,"5,589.04",0.558904
61144,9,3,6,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,316.3053102,"6,208.19",0.620819
61145,3,1,2,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,310.6793223,"5,962.30",0.59623
61146,4,3,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,304.1540555,"5,742.78",0.574278
61147,5,4,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,334.0056335,"6,887.93",0.688793
61148,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,356.1849204,"7,903.53",0.790353
61149,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,353.2445019,"7,672.49",0.767249
61150,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,281.6303861,"4,549.26",0.454926
61151,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,315.1118927,"6,052.60",0.60526
61152,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,304.2096148,"5,750.66",0.575066
61153,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,312.159101,"6,000.02",0.600002
61154,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,333.6304527,"6,769.39",0.676939
61155,6,2,4,5,4,15,15,1,3,1,5,1,0,0,0,0,0,1,0,1,20091107,343.0899403,"7,301.41",0.730141
61156,3,3,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,322.2109092,"6,451.64",0.645164
61157,10,6,4,5,4,15,15,1,3,1,5,1,1,1,0,0,0,0,0,0,20091107,316.3631659,"6,212.26",0.621226
61158,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,342.1457467,"7,179.13",0.717913
61159,0,0,0,4,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,215.4062855,"2,343.20",0.23432
61160,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,327.1033261,"6,627.40",0.66274
61161,4,3,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,311.6069308,"6,037.92",0.603792
61162,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,299.7067841,"5,556.63",0.555663
61163,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,283.4730176,"4,974.75",0.497475
61164,2,0,2,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,290.8055719,"5,187.48",0.518748
61165,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,297.0708039,"5,213.63",0.521363
61166,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,281.6900202,"4,674.25",0.467425
61167,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,292.1025942,"5,096.73",0.509673
61168,0,0,0,6,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,260.9500196,"4,188.91",0.418891
61169,6,3,3,5,4,15,15,1,3,1,5,1,1,1,0,0,0,0,0,0,20091107,268.1703778,"4,251.13",0.425113
61170,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,290.6781706,"4,881.56",0.488156
61171,2,2,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,280.5849328,"4,712.15",0.471215
61172,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,284.333399,"4,832.46",0.483246
61173,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,287.5481959,"4,906.55",0.490655
61174,0,0,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,308.8739717,"5,702.88",0.570288
61175,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,319.6437195,"6,255.87",0.625587
61176,1,1,0,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,302.9029896,"5,716.45",0.571645
61177,1,0,1,5,4,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091107,302.9560526,"5,652.38",0.565238
61178,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,272.8558079,"3,926.43",0.392643
61179,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,283.2960102,"4,946.48",0.494648
61180,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,287.1038864,"5,044.94",0.504494
61181,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,300.4158544,"5,492.47",0.549247
61182,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,296.9853756,"5,385.72",0.538572
61183,0,0,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,295.262945,"5,311.01",0.531101
61184,1,1,0,5,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,0,20091107,278.5586496,"4,743.78",0.474378
61185,0,0,0,6,4,15,15,1,6,1,5,1,0,0,0,0,0,0,0,1,20091107,261.6527626,"4,204.03",0.420403
61186,1,0,1,5,5,15,15,1,3,1,5,1,1,3,0,0,0,0,0,0,20091109,335.8143129,"6,898.84",0.689884
61187,1,0,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,304.1351445,"5,631.17",0.563117
61188,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,288.6795035,"5,073.63",0.507363
61189,1,0,1,5,5,15,15,1,3,1,5,1,1,0,0,0,0,0,0,1,20091109,284.7728299,"4,989.20",0.49892
61190,2,0,2,5,5,15,15,1,3,1,5,1,0,0,5,4,0,0,0,0,20091109,286.7768357,"4,992.02",0.499202
61191,2,1,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,294.6540652,"5,128.23",0.512823
61192,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,287.6309631,"4,827.56",0.482756
61193,6,4,2,5,5,15,15,1,3,1,5,1,0,0,0,0,1,0,0,0,20091109,286.6407559,"4,782.52",0.478252
61194,29,29,0,4,4,15,15,1,3,1,5,1,0,0,4,0,1,0,0,0,20091109,247.2422666,"3,683.03",0.368303
61195,47,35,12,5,5,15,15,1,3,1,5,1,0,0,4,0,1,1,0,0,20091109,271.1453931,"4,589.55",0.458955
61196,14,5,9,5,5,15,15,1,3,1,5,1,0,0,3,3,0,1,1,0,20091109,288.0207258,"5,128.05",0.512805
61197,3,1,2,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,290.816771,"5,249.19",0.524919
61198,3,0,3,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,292.2691854,"5,311.23",0.531123
61199,1,0,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,290.6067744,"5,193.96",0.519396
61200,1,0,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091109,300.7022091,"5,506.39",0.550639
