OBJECTID;SUID;SU_Count;SU_ModCount;SU_Row;SU_Line;SU_RInt;SU_LInt;SU_LU;SU_AgrCond;SU_Pass;SU_Vis;Strategy;AncientCount;SU_Sample;SU_Diag;SU_Frag;SU_Wear;SU_AC;SU_Daub;SU_HM;SU_Lithic;SU_Notes;SU_Date;Shape_Length;Shape_Area
215;61615;28;1;5;5;15;15;1;3;1;5;1;27;0;0;5;5;1;1;0;0;;;308.399466505695950;5631.278602931897700
216;61616;16;0;5;5;15;15;1;3;1;5;1;16;0;0;5;5;1;0;1;0;;;314.116366648428420;6163.837474339268700
217;61617;29;0;5;5;15;15;1;3;1;5;1;29;0;0;5;5;1;0;0;0;;;328.991909107916510;6730.499602651390900
218;61618;9;0;5;5;15;15;1;3;1;5;1;9;0;0;5;5;1;0;0;0;;;329.284899537944740;6734.228952862034900
219;61619;23;0;5;5;15;15;1;3;1;5;1;23;0;0;4;5;1;0;0;0;;;322.512516672744250;6456.387843863758500
220;61620;17;0;5;5;15;15;1;3;1;5;1;17;0;0;4;5;1;0;0;0;;;314.381928366609260;6154.396917547057500
221;61621;26;0;5;5;15;15;1;3;1;5;1;26;0;0;4;5;1;0;0;0;;;321.614775201296200;6446.375539435859500
222;61622;8;0;3;5;15;15;1;3;1;5;1;8;0;0;4;5;1;0;0;0;;;241.079315053017210;3233.289725950671700
223;61623;20;1;5;5;15;15;1;3;1;5;1;19;0;2;4;5;1;0;1;0;;;301.653098210876240;5607.228313250619100
224;61624;13;1;5;5;15;15;1;3;1;5;1;12;0;0;4;5;1;0;0;0;;;320.962065770811880;5968.422297759731000
225;61625;25;3;5;5;15;15;1;3;1;5;1;22;0;0;4;5;1;1;0;0;;;341.614659230220980;7050.777623592729500
226;61626;15;3;5;5;15;15;1;3;1;5;1;12;0;0;4;5;1;0;0;0;;;360.059385475640340;8084.283895891099700
227;61627;34;1;5;5;15;15;1;3;1;5;1;33;0;0;4;5;1;0;0;0;;;363.800590240697770;8267.199122923819200
228;61628;64;3;5;5;15;15;1;3;1;5;1;61;0;0;4;5;1;0;0;0;;;358.944884564471070;8048.480783603114100
229;61629;50;3;4;5;15;15;1;3;1;5;1;47;0;0;4;5;1;0;1;0;;;329.586643190408320;6683.152142218235000
230;61630;97;0;5;5;15;15;1;3;1;5;1;97;0;0;4;5;1;0;1;0;;;344.444536370806080;7400.218067257034800
231;61631;213;0;5;5;15;15;1;3;1;5;1;213;1;1;3;4;1;0;1;0;HM;;347.361350032583910;7538.219297569987200
232;61632;67;2;5;5;15;15;1;3;1;5;1;65;0;0;3;4;0;0;0;0;;;358.478841316324290;8028.591305570771500
233;61633;98;0;5;5;15;15;1;3;1;5;1;98;0;0;4;5;0;0;0;0;;;343.678059089413690;7375.778407771198500
234;61634;24;0;3;5;15;15;1;3;1;5;1;24;0;0;4;5;0;0;0;0;;;274.270617233714460;4326.884830839180700
235;61635;217;0;5;5;15;15;1;3;1;5;1;217;1;3;3;4;1;0;0;0;;;314.271989593131250;5995.834212193877600
236;61636;133;0;5;5;15;15;1;3;1;5;1;133;1;3;4;4;1;0;0;1;;;304.086472828935830;5696.247581399909900
237;61637;215;0;5;5;15;15;1;3;1;5;1;215;1;0;3;4;0;0;1;0;;;291.955627567388940;5281.747465080830800
238;61638;347;0;5;5;15;15;1;3;1;5;1;347;1;4;4;5;0;0;1;1;2 Polished stone-pestles;;285.358945345728900;5024.021685165193000
239;61639;77;0;3;5;15;15;1;3;1;5;1;77;0;0;3;4;0;0;0;1;;;209.716505194869510;2279.493980769535500
240;61640;185;0;5;5;15;15;1;3;1;5;1;185;1;1;3;4;0;0;0;1;Polished stone-pestle;;246.167993006705590;2944.950402351679700
241;61641;278;0;5;5;15;15;1;3;1;5;1;278;1;1;4;4;0;0;1;1;Polished stone-pestle, lots HM;;316.073404523246610;5472.331920481708900
242;61642;204;0;5;5;15;15;1;3;1;5;1;204;1;4;3;3;0;0;1;0;incised dec;;300.552827936103990;5623.558625876716200
243;61643;144;0;3;5;15;15;1;3;1;5;1;144;1;1;3;4;0;0;0;0;;;252.496832357980570;3912.658862400370700
244;61553;51;4;6;5;15;15;1;1;1;5;1;47;1;1;5;5;1;0;0;0;;;305.480652764018150;5829.266754388293500
245;71470;4;4;5;5;20;20;1;8;1;4;1;0;0;0;4;5;1;0;0;0;;;408.737851035141260;10136.959429305109000
246;71471;8;6;5;5;20;20;1;8;1;4;1;2;1;1;4;4;0;0;0;0;;;392.095572973390860;9594.000054674474100
247;71472;2;2;5;5;20;20;1;8;1;4;1;0;0;0;4;5;0;0;0;0;;;406.422573964770660;10315.934792186668000
248;71473;2;1;5;5;20;20;1;8;1;4;1;1;1;0;5;4;0;0;0;0;;;395.951426867297070;9755.970369503516800
249;71474;2;1;5;5;20;20;1;8;1;4;1;1;0;0;4;5;0;0;0;0;;;390.739232062735480;9473.685064738723700
250;71475;0;0;5;5;20;20;1;8;1;4;1;0;0;0;4;4;1;0;0;0;;;370.561757975778390;8580.712945128441800
251;71476;9;7;5;5;20;20;1;8;1;4;1;2;0;0;5;4;1;0;0;0;;;381.379978446972020;9080.193001782958200
252;71477;9;6;5;5;20;20;1;8;1;4;1;3;1;0;4;4;1;0;0;0;;;376.524691767105080;8845.917861308746100
253;71478;12;6;5;5;20;20;1;8;1;4;1;6;1;0;5;4;1;0;0;0;;;372.174915831372460;8655.745940073333300
254;71479;7;4;5;5;20;20;1;8;1;4;1;3;0;0;4;4;1;0;0;0;;;353.148119219937480;6765.401516420292000
255;71480;15;10;5;5;20;20;1;8;1;4;1;5;0;0;5;4;0;0;0;0;;;405.133469878589660;10555.644252210990000
256;71481;7;7;5;5;20;20;1;8;1;4;1;0;0;0;4;4;0;0;0;0;;;379.212140447617970;8982.691306079488600
257;71482;12;9;5;5;20;20;1;8;1;4;1;3;1;0;4;4;1;0;0;0;;;373.109639125485560;8676.031194079974700
258;71483;30;3;5;5;20;20;1;8;1;4;1;27;0;0;4;4;0;0;0;0;;;372.300350359305180;8608.559586467652500
259;71484;9;5;5;5;20;20;1;8;1;4;1;4;0;0;5;5;1;0;0;0;;;390.782926295627700;9561.342316091519000
260;71485;5;1;5;5;20;20;1;8;1;4;1;4;0;0;4;4;0;0;0;0;;;356.070029960971170;7799.231101355587300
261;71486;1;1;5;5;20;20;1;8;1;4;1;0;0;0;4;4;0;0;0;0;;;346.422172249807370;7482.142198615738400
262;71487;4;3;5;5;20;20;1;8;1;4;1;1;0;0;5;4;0;0;0;0;;;402.049447706099950;10068.743279691938000
263;71488;0;0;5;5;20;20;1;8;1;4;1;0;0;0;5;4;0;0;0;0;;;399.140274703672960;9946.072613149277500
264;71489;2;2;5;5;20;20;1;8;1;4;1;0;0;0;4;4;0;0;0;0;;;421.643128639611970;11055.799589974145000
265;71490;3;1;5;5;20;20;1;8;1;4;1;2;0;0;4;5;0;0;0;0;;;397.454538441992100;9866.597173322916200
266;71491;2;1;5;5;20;20;1;8;1;4;1;1;0;0;4;4;0;0;0;0;;;408.879684191574540;10425.658525606515000
267;71492;3;0;5;5;20;20;1;8;1;4;1;3;1;0;5;4;0;0;0;0;;;408.491718892370440;10377.450297792871000
268;71493;6;1;5;5;20;20;1;8;1;4;1;5;0;0;4;4;0;0;0;0;;;422.104383165830650;11049.092531751918000
269;71494;11;3;5;5;20;20;1;8;1;4;1;8;0;0;4;5;0;0;0;0;;;415.206478320211200;10602.578869790328000
270;71495;8;2;5;5;20;20;1;8;1;4;1;6;0;0;4;4;0;0;0;0;;;380.313886322911120;8882.362373158870500
271;71496;160;151;5;5;20;20;1;8;1;4;1;9;1;0;4;5;0;0;0;0;;;378.846284186709620;9012.245031050632000
272;71497;11;8;5;5;20;20;1;8;1;4;1;3;0;0;4;3;0;0;0;0;;;381.401274867982010;8822.230635675587100
273;71498;8;4;5;5;20;20;1;8;1;4;1;4;1;0;4;4;0;0;1;0;;;377.993816419384760;8798.128144135102000
274;71499;3;3;5;5;20;20;1;8;1;4;1;0;0;0;3;4;0;0;0;0;;;306.810823738476300;4783.989604241115600
275;71500;10;7;5;5;20;20;1;8;1;4;1;3;1;0;4;4;1;0;0;0;;;364.768989049365020;4809.940566583451100
276;71501;18;11;5;5;20;20;1;8;1;4;1;7;1;0;4;4;1;0;0;0;;;369.442361136136240;8473.710255848025600
277;71502;10;9;5;5;20;20;1;8;1;4;1;1;0;0;4;5;1;0;0;0;;;370.224229560006960;8511.745088083531300
278;71503;5;3;5;5;20;20;1;8;1;4;1;2;0;0;5;4;0;0;0;0;;;372.529269613287510;8667.162302003012900
279;71504;7;3;5;5;20;20;1;8;1;4;1;4;1;0;4;4;0;0;0;0;;;377.230957197192650;8725.464952991143900
280;71505;6;3;5;5;20;20;1;8;1;4;1;3;0;0;5;4;0;0;0;0;;;341.536538863719270;7233.301647114389200
281;71506;7;2;5;5;20;20;1;8;1;4;1;5;0;0;5;5;0;0;0;0;;;373.660840830840020;8675.680805199685000
282;71507;7;3;5;5;20;20;1;8;1;4;1;4;0;0;4;5;0;0;0;0;;;379.978058588255580;8938.330595130755700
283;71508;5;2;5;5;20;20;1;8;1;4;1;3;0;0;4;4;0;0;0;0;;;449.878572295451310;12418.737611606595000
284;71509;0;0;5;5;30;30;1;8;1;2;2;0;0;0;4;0;0;0;0;0;;;589.869202262509130;21697.068396936258000
285;71510;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;607.936987467455990;23003.156987839240000
286;71511;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;596.446110886797440;22342.783189879476000
287;71512;1;1;5;5;30;30;1;8;1;2;2;0;0;0;3;4;0;0;0;0;;;614.189130675419050;23421.343169914107000
288;71513;2;0;5;5;30;30;1;8;1;2;2;2;0;0;5;5;0;0;0;0;;;657.878495546441170;26927.577090077844000
289;71514;4;0;5;5;30;30;1;8;1;2;2;4;0;0;4;5;0;0;0;0;;;683.557233169305390;29023.506237814356000
290;71515;2;0;5;5;30;30;1;8;1;2;2;2;0;0;5;5;0;0;0;0;;;631.445255256459970;24803.143853950671000
291;71516;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;618.261936881736120;23817.839497952671000
292;71517;1;0;5;5;30;30;1;8;1;2;2;1;0;0;4;4;0;0;0;0;;;600.146767884106230;22442.901650363801000
293;71518;1;1;5;5;30;30;1;8;1;2;2;0;0;0;3;4;0;0;0;0;;;578.815810566253280;20919.726198622291000
294;71519;1;1;5;5;20;20;1;8;1;3;1;0;0;0;3;4;0;0;0;0;;;359.679419341769970;7714.619614718931200
295;71520;1;1;5;5;20;20;1;8;1;3;1;0;0;0;4;4;0;0;0;0;;;336.138565634071430;6794.424489834725100
296;71521;0;0;5;5;15;15;1;8;1;4;1;0;0;0;0;0;0;0;0;0;;;340.573187988980980;6816.118904548779000
297;71522;3;2;5;5;15;15;1;8;1;4;1;1;0;0;4;5;1;0;0;0;;;321.787847447532670;6153.917925296355900
298;71523;3;2;5;5;15;15;1;8;1;4;1;1;0;0;4;5;0;0;0;0;;;343.985047029155680;7037.770935283478100
299;71524;3;2;5;5;15;15;1;8;1;4;1;1;0;0;4;4;0;0;0;0;;;407.759803918677280;9488.504025687347200
300;71525;11;11;5;5;20;20;1;2;1;5;1;0;0;0;4;5;0;0;0;0;;;406.326087416572360;10270.746859707469000
301;71526;4;4;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;395.664131441543130;9710.449822698214100
302;71527;3;1;5;5;20;20;1;2;1;5;1;2;0;0;4;4;0;0;0;0;;;396.261466411219200;9792.732169758488500
303;71528;8;7;5;5;20;20;1;2;1;5;1;1;0;0;4;5;1;0;0;0;;;395.270819439651290;9712.382152014612100
304;71529;2;2;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;414.001185252724270;10654.473528336046000
305;71530;4;4;5;5;20;20;1;2;1;5;1;0;0;0;4;5;0;0;0;0;;;380.647410848815980;9085.036828355356200
306;71531;1;1;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;394.121267232697960;9622.238188999581300
307;71532;1;1;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;411.115116287953530;10547.718140824454000
308;71533;2;2;5;5;20;20;1;2;1;5;1;0;0;0;4;5;0;0;0;0;;;417.912658256456210;10906.304990777282000
309;71534;1;1;5;5;20;20;1;2;1;5;1;0;0;0;4;5;0;0;0;0;;;388.147857642083580;9397.300833906605500
310;71535;2;1;5;5;20;20;1;2;1;5;1;1;0;0;4;5;0;0;0;0;;;394.250988016698500;9709.790057266584000
311;71536;0;0;5;5;20;20;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;;409.703487479478610;10477.642042556956000
312;71537;5;5;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;413.576033977119720;10686.556690961828000
313;71538;2;2;5;5;20;20;1;2;1;5;1;0;0;0;4;5;0;0;0;0;;;362.587013045211790;8225.446955078306900
314;71539;12;6;5;5;20;20;1;2;1;5;1;6;1;2;4;4;0;0;0;0;;;402.722063975179250;10172.373904870841000
315;71540;5;1;5;5;20;20;1;2;1;5;1;4;0;0;4;4;0;0;0;0;;;404.127612878466270;10202.935206514798000
316;71541;18;5;5;5;20;20;1;3;1;5;1;13;1;2;5;4;0;0;0;0;;;412.090527639081700;10572.897570223930000
317;71542;21;18;5;5;20;20;1;3;1;5;1;3;0;0;4;4;0;0;0;0;;;403.478072570457070;10068.084123680288000
318;71543;45;16;5;5;20;20;1;3;1;5;1;29;1;3;4;4;0;0;0;0;;;405.936286618701270;10271.951405634918000
319;71544;139;22;5;5;20;20;1;3;1;5;1;117;0;2;3;5;0;0;0;0;;;414.683871822331300;10699.367849119377000
320;71545;145;21;5;5;20;20;1;3;1;5;1;124;1;1;4;4;0;0;0;0;;;426.837963519959830;11236.256302485952000
321;71546;67;11;5;5;20;20;1;3;1;5;1;56;1;1;4;5;0;0;0;0;;;409.711483795427060;10479.961351729024000
322;71547;96;13;5;5;20;20;1;3;1;5;1;83;1;0;4;5;0;1;0;0;;;414.288971385226770;10713.296277620702000
323;71548;38;5;5;5;20;20;1;3;1;5;1;33;0;0;4;5;0;0;0;0;;;415.564662928116890;10770.957831360147000
324;71549;17;2;5;5;20;20;1;3;1;5;1;15;0;0;4;4;0;0;0;0;;;399.654345368158720;9887.145756606332700
325;71550;19;6;5;5;20;20;1;3;1;5;1;13;0;0;5;4;0;0;0;0;;;420.154335894586440;10968.100392795262000
326;71551;17;2;5;5;20;20;1;3;1;5;1;15;0;0;4;4;0;0;0;0;;;437.950957836322740;11979.078247086660000
327;71552;7;5;5;5;20;20;1;3;1;5;1;2;0;0;4;4;1;0;0;0;;;389.242335260899950;9398.888010127435300
328;71553;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;357.621768675378460;7537.497141503640700
329;71554;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;370.269967463826670;8509.705339534122700
330;71555;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;385.658551469390430;9064.994759322860800
331;71556;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;376.458369806442820;8709.729268018363700
332;71557;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;358.510783371329010;7915.847636417773200
333;71558;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;357.572965369889520;7833.171769837768800
334;71559;0;0;5;5;20;20;1;8;1;2;1;0;0;0;0;0;0;0;0;0;;;431.347700734118290;10734.400301267495000
335;71560;1;0;5;5;30;30;1;8;1;2;2;1;0;0;4;4;0;0;0;0;;;559.601280404486490;19563.824444919061000
336;71561;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;585.480120350655740;21337.245392292571000
337;71562;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;589.149269655281270;21597.377716926574000
338;71563;2;0;5;5;30;30;1;8;1;2;2;2;0;0;5;4;0;0;0;0;;;583.426171412957960;21234.441478182103000
339;71564;0;0;5;5;30;30;1;8;1;1;2;0;0;0;0;0;0;0;0;0;;;630.280720461195980;24537.834856862773000
340;71565;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;598.301371675072690;22800.663633954813000
341;71566;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;593.866654569958650;22021.579884166465000
342;71567;0;0;5;5;30;30;1;8;1;2;2;0;0;0;0;0;0;0;0;0;;;626.824712462638330;24479.236637736125000
343;71568;0;0;5;5;30;30;1;8;1;3;2;0;0;0;0;0;0;0;0;0;;;615.793650554795360;23661.148881144811000
344;71569;0;0;5;5;30;30;1;8;1;3;2;0;0;0;0;0;0;0;0;0;;;573.239626220082760;20349.942493090020000
345;71570;11;8;5;5;20;20;1;2;1;5;1;3;0;0;4;4;0;0;0;0;;;344.143454241122750;7304.168330470234700
346;71571;21;10;5;5;20;20;1;2;1;5;1;11;0;0;4;4;1;0;0;0;;;424.161190652475740;11229.924733200394000
347;71572;5;3;5;5;20;20;1;2;1;5;1;2;0;0;4;5;0;0;0;0;;;406.009939774791060;10293.987497286222000
348;71573;1;1;5;5;20;20;1;2;1;5;1;0;0;0;3;4;0;0;0;0;;;394.795438359359540;9740.766893406318600
349;71574;0;0;5;5;20;20;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;;391.936321473956750;9595.676379709279000
350;71575;2;2;5;5;20;20;1;2;1;5;1;0;0;0;4;4;1;0;0;0;;;414.314742078434620;10719.188285644039000
351;71576;1;1;5;5;20;20;1;2;1;5;1;0;0;0;3;4;0;0;0;0;;;412.501251810592920;10623.066567787826000
352;71577;0;0;5;5;20;20;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;;399.502588088401470;9956.770159459278100
353;71578;1;1;5;5;20;20;1;8;2;5;1;0;0;0;4;4;0;0;0;0;;;393.236171664035400;9646.191551652347700
354;71579;5;4;5;5;20;20;1;8;2;5;1;1;0;0;4;4;0;0;0;0;;;419.216298243347750;10952.928426723380000
355;71580;5;4;5;5;20;20;1;8;2;5;1;1;0;0;4;4;0;0;0;0;;;409.010869686380720;10420.261843620363000
356;71581;2;2;5;5;20;20;1;8;2;5;1;0;0;0;5;5;0;0;0;0;;;404.797533604669300;10224.330941384376000
357;71582;3;3;5;5;20;20;1;2;2;5;1;0;0;0;4;4;0;0;0;0;;;419.943212765118120;10981.612873774984000
358;71583;5;5;5;5;20;20;1;2;2;5;1;0;0;0;4;4;0;0;0;0;;;432.884583851286440;11680.718865659372000
359;71584;34;32;5;5;20;20;1;2;1;5;1;2;0;0;4;5;0;0;0;0;;;331.515318447158170;7130.416174249320600
360;71585;24;23;5;5;20;20;1;2;1;5;1;1;0;0;4;4;0;0;0;0;;;388.854406675778530;9424.518419802803700
361;71586;35;34;5;5;20;20;1;2;1;5;1;1;0;0;4;4;0;0;0;0;;;419.824213276931400;10765.627688715031000
362;71587;17;16;5;5;20;20;1;2;1;5;1;1;0;0;4;4;1;0;0;0;;;406.834383979710590;10274.215437761215000
363;71588;12;12;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;430.092314362292260;11550.126020685773000
364;71589;23;22;5;5;20;20;1;2;1;5;1;1;0;0;4;4;0;0;0;0;;;400.336550795472140;9993.136774379689100
365;71590;19;17;5;5;20;20;1;2;1;5;1;2;0;0;4;4;1;0;0;0;;;407.822933820349360;10341.248998495617000
366;71591;35;32;5;5;20;20;1;2;1;5;1;3;0;0;4;4;1;0;0;0;;;406.390022754916230;10257.375854893871000
367;71592;11;8;5;5;20;20;1;2;1;5;1;3;0;0;4;4;0;0;0;0;;;433.374277426088500;10680.035870360127000
368;71593;80;64;5;5;20;20;1;2;1;5;1;16;1;0;4;4;0;0;0;0;;;534.658165296712350;16172.150136699065000
369;71594;39;26;5;5;20;20;1;2;1;5;1;13;0;0;4;4;0;0;0;0;;;438.638928027303680;11487.830071155338000
370;71595;46;43;5;5;20;20;1;2;1;5;1;3;0;3;4;4;1;0;0;0;;;428.719092693466910;11230.471720258462000
371;71596;41;37;5;5;20;20;1;2;1;5;1;4;0;0;5;4;0;0;0;0;;;387.389991812820430;9337.663232778524600
372;71597;21;18;5;5;20;20;1;2;1;5;1;3;0;0;4;4;0;0;0;0;;;421.778707447736340;11011.753435253804000
373;71598;44;31;5;5;20;20;1;2;1;5;1;13;0;0;4;4;1;0;0;0;;;403.329029193256820;10103.601347372678000
374;71599;51;46;5;5;20;20;1;2;1;5;1;5;0;0;4;5;0;0;0;0;;;433.563604799791110;11705.929284653443000
375;71600;17;16;5;5;20;20;1;2;1;5;1;1;0;0;4;5;0;0;0;0;;;399.440084101372800;9861.227082529538200
376;71601;12;12;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;273.361086971088350;3256.096489443875700
377;71602;15;15;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;214.355613005404960;2160.810994120045500
378;71603;21;21;5;5;20;20;1;2;1;5;1;0;1;0;4;4;0;0;0;0;;;379.771544261300160;7874.898509613090900
379;71604;30;26;5;5;20;20;1;2;1;5;1;4;1;0;4;4;0;0;0;0;;;397.844208216677200;9856.682812472397900
380;71605;38;36;5;5;20;20;1;2;1;5;1;2;0;0;4;5;1;0;0;0;;;425.752415382993720;11255.014962297768000
381;71606;14;14;5;5;20;20;1;2;1;5;1;0;0;0;4;4;0;0;0;0;;;393.497708148011550;9655.132198621040500
382;71607;16;14;5;5;20;20;1;2;1;5;1;2;0;0;4;4;1;0;0;0;;;455.902723346858010;12831.520126504318000
383;71608;8;6;5;5;20;20;1;2;1;5;1;2;0;0;4;5;0;0;0;0;;;416.602264859923540;10808.646340558231000
384;71609;66;62;5;5;20;20;1;2;1;5;1;4;0;0;4;4;1;0;0;0;;;456.940123716054530;11525.905703221191000
385;71610;4;3;5;5;20;20;1;2;1;5;1;1;0;0;4;4;0;0;0;0;;;287.211212987821110;4650.238709279457900
386;71611;10;8;5;5;20;20;1;2;1;5;1;2;0;0;4;4;0;0;0;0;;;358.885039246673840;6288.701307923014600
387;71612;5;4;5;5;20;20;1;2;1;5;1;1;0;0;4;5;0;0;0;0;;;203.698493492865850;1431.785095877473200
388;71613;8;4;5;5;20;20;1;2;1;5;1;4;0;0;4;4;1;0;0;0;;;362.760970560369170;6901.479871574200800
389;71614;21;20;5;5;20;20;1;2;1;5;1;1;0;0;4;5;1;0;0;0;;;362.385085950028890;6768.523086557630400
390;71615;28;25;5;5;20;20;1;2;1;5;1;3;0;0;4;5;1;0;0;0;;;367.112909514684590;7597.008009884040800
391;71616;37;31;5;5;20;20;1;2;1;4;1;6;0;0;4;4;0;0;0;0;;;395.421383478929730;9829.911005190335300
392;71617;27;24;5;5;20;20;1;2;1;4;1;3;0;0;4;4;0;0;0;0;;;375.112070439584220;8402.586564732115200
393;71618;9;9;5;5;20;20;1;2;1;4;1;0;0;0;4;4;0;0;0;0;;;350.842153684350360;6044.536515216308500
394;71619;13;13;5;5;20;20;1;2;1;4;1;0;0;0;4;4;0;0;0;0;;;394.482285841301860;10009.365610688965000
395;71620;35;35;5;5;20;20;1;2;1;1;1;0;0;0;4;5;0;0;0;0;;;393.894527037867480;9726.422154651676500
396;71621;33;30;5;5;20;20;1;2;1;2;1;3;0;0;4;5;0;0;0;0;;;399.412540869761360;9889.242088094601100
397;71622;13;10;5;5;20;20;1;2;1;5;1;3;0;0;4;4;0;0;0;0;;;413.980292413363200;10411.389675850412000
398;71623;32;31;5;5;20;20;1;2;1;5;1;1;0;0;4;5;0;0;0;0;;;460.873332740248090;10853.618749065263000
399;71624;15;5;5;5;20;20;1;2;1;5;1;10;0;0;4;5;0;0;0;0;;;370.396412104050970;8484.869951999202400
400;71625;9;5;5;5;20;20;1;2;1;5;1;4;0;0;4;4;0;0;0;0;;;423.312938987369140;11186.527744092265000
401;71626;10;2;5;5;20;20;1;3;1;5;1;8;0;0;4;4;1;0;0;0;;;420.387632233859560;10990.781079319355000
402;71627;10;3;5;5;20;20;1;3;1;5;1;7;0;0;4;5;0;0;0;0;;;430.865228166337540;11429.645078111909000
403;71628;17;4;5;5;20;20;1;3;1;5;1;13;0;0;4;4;0;0;0;0;;;421.037719363549850;10903.735326661494000
404;71629;20;2;5;5;20;20;1;3;1;5;1;18;0;0;4;4;0;0;0;0;;;439.203290762984070;12012.655305271908000
405;71630;24;11;5;5;20;20;1;3;1;5;1;13;0;0;4;4;0;0;0;0;;;413.090635813843280;10634.847110297338000
406;71631;28;6;5;5;20;20;1;3;1;5;1;22;0;0;4;4;0;0;0;0;;;378.094271249063130;8862.680485340835700
407;71632;14;4;5;5;20;20;1;3;1;5;1;10;0;0;4;4;0;0;0;0;;;331.596777327721330;4926.677663579545000
408;71633;57;6;5;5;20;20;1;3;1;5;1;51;0;0;4;4;0;0;0;0;;;383.763154693782890;9193.296396180503500
409;71634;39;0;5;5;20;20;1;3;1;5;1;39;1;0;4;4;0;0;0;0;;;395.392460847633290;9714.995508233540000
410;71635;27;2;5;5;20;20;1;3;1;5;1;25;0;1;4;4;0;0;0;0;;;411.270600496278460;10827.765147340317000
411;71636;8;0;5;5;20;20;1;3;1;5;1;8;0;0;4;4;0;0;0;0;;;438.266141078598140;11789.582776003339000
412;71637;12;1;5;5;20;20;1;3;1;5;1;11;0;0;4;5;0;0;0;0;;;423.173853040620430;11221.613809049595000
413;71638;9;5;5;5;20;20;1;3;1;5;1;4;0;0;4;4;0;0;0;0;;;414.375090174855470;10691.471859228172000
414;71639;5;0;5;5;20;20;1;3;1;5;1;5;0;0;4;4;0;0;0;0;;;411.526854933811820;10684.944919364920000
415;71640;8;1;5;5;20;20;1;3;1;5;1;7;0;0;4;4;0;0;0;0;;;424.715492890190550;11233.506747510470000
416;71641;5;2;5;5;20;20;1;3;1;5;1;3;0;0;4;5;0;0;0;0;;;333.148292223799900;6812.036342306397300
417;71642;7;1;5;5;20;20;1;3;1;5;1;6;0;0;4;5;0;0;0;0;;;403.585293663932020;7981.079587244562400
418;71643;34;11;5;5;20;20;1;3;1;5;1;23;0;0;4;4;0;0;0;0;;;439.728363758792280;12159.587440202951000
419;71644;35;14;5;5;20;20;1;3;1;5;1;21;0;0;4;4;1;0;0;0;;;403.823119766717010;10176.882667206119000
420;71645;38;9;5;5;20;20;1;3;1;5;1;29;0;0;4;5;0;0;0;0;;;397.230075591702870;9795.775987180306400
421;71646;42;19;5;5;20;20;1;3;1;5;1;23;0;0;4;4;0;0;0;0;;;397.162902393924010;9938.480646072881400
422;71647;32;16;5;5;20;20;1;3;1;5;1;16;0;0;4;4;1;0;0;0;;;424.081972378407780;11172.117652411882000
423;71648;98;18;5;5;20;20;1;3;1;5;1;80;0;0;4;5;0;0;0;0;;;433.155147671102610;11736.759661752523000
424;71649;195;32;5;5;20;20;1;3;1;5;1;163;0;0;4;4;1;0;0;0;;;395.357246395419000;9680.661169926843300
425;71650;93;11;5;5;20;20;1;3;1;5;1;82;0;0;4;4;0;0;0;0;;;418.961643400543270;10965.759469420083000
426;71651;98;4;5;5;20;20;1;3;1;5;1;94;0;0;4;4;0;0;0;0;;;411.387160368420150;10528.432784006767000
427;71652;10;1;5;5;20;20;1;3;1;5;1;9;0;0;4;4;0;0;0;0;;;418.869907849817080;10656.090333863527000
428;71653;8;2;5;5;20;20;1;3;1;5;1;6;0;0;4;4;0;0;0;0;;;343.018399568574810;6551.979693860059300
429;71654;1;0;5;5;20;20;1;3;1;5;1;1;0;0;4;4;0;0;0;0;;;376.960656524060480;8612.981978459383800
